date,forestry,agricultural products processing,agricultural comprehensive,feed,fishery,plantation,livestock,animal health,coal mining,other mining,oil mining,mining services,chemical fiber,chemical raw materials,chemical products,petrochemical,plastics,rubber,steel,metal and non-metallic materials,gold,rare metals,industrial metals,general machinery,instrumentation,special equipment,metal products,transportation equipment,Semiconductor,other electronic,components,optical optoelectronics,electronics manufacturing,automotive services,auto parts,automotive vehicles,computer equipment ,communication equipment,white goods,audiovisual equipment,beverage manufacturing,food processing,textile manufacturing,clothing come textiles,packaging and printing,household light industry,papermaking,chemical pharmaceutical,biology products,medical devices,pharmaceutical business,chinese medicine,medical services,electricity,environmental protection,Gas,Water,Harbor,Public Transportation,Air Transportation,Airport,Expressway,Shipping,Railway Transportation,Logistics,Real Estate Development,Park Development,Multi-Finance,Banking,Brokers,Insurance,Trade,General Retail,Professional Retail,Commercial Property Management,Catering,Attractions,Hotels,Tourism,Computer Application,Communication Operations,Cement Manufacturing,Glass Manufacturing,Other Building Materials,Decoration,Motor,Electrical Automation Equipment,Power Equipment,High and Low Voltage Equipment,Aerospace Equipment,Aviation Equipment,Ground Armament,Shipbuilding,Internet Media,Cultural Media,Other Delivery Equipment
2007/10/12,1576.66,1576.66,2130.6499,2667.49,1469.91,1781.24,2625.2,2589.19,8221.5498,3601.5801,2767.1001,15732.37,3104.8,2513.28,3964.0901,6678.77,2299.23,2360.6101,7429.8999,3039.8899,14479.08,12277.54,6033.15,3085.6899,2329.5901,7034.5298,4538.88,6344.68,977.82,2816.3201,1903.14,1425.1899,1272.81,1838.49,3418.04,5330.1201,1388.21,1263.34,3625.29,891.18,6376.9502,5013.74,2393.8201,2792.75,2697.4299,1867.8,2883.28,3463.6799,2552.8401,1603.88,2791.8301,3120.23,1193.4399,3788.2,1341.42,4486.9399,3195.5701,7468.4199,3720.55,6195.0898,5135.7998,3013.46,6834.2998,3301.75,3762.45,6084.6299,2979.04,3972.99,3940.8999,12680.7695,1922.09,4724.9502,4600.94,12314.31,1168.06,1158.35,8477.5703,2294.8501,2666.27,1527.01,4223.7402,6190.27,7273.05,2898.76,2056.61,3871.6,1756.41,12422.4,5309.22,6746.7,4142.07,4302.86,10572.87,551.74,3373.54,1661.95
2007/10/15,1529.72,1529.72,2132.8601,2626.1001,1472.09,1794.22,2557.3,2564.43,8211.1201,3656.46,2739.24,15779.26,3133.5601,2567.95,4041.6201,7116.1099,2304.99,2315.8899,7859.3398,3098.1399,14350.11,12433.68,6112.61,3126.6499,2324.53,7219.25,4563.23,6440.57,990.77,2855.3101,1901.48,1456.87,1293.84,1781.24,3515.22,5487.8198,1386.3199,1283.63,3675.1499,903.68,6569.77,5100.41,2404.97,2880.72,2713.02,1863.63,2878.02,3369.6699,2520.1001,1572.59,2790.6699,3090.9399,1194.5699,3955.73,1350.12,4648.6899,3223.8501,7709.6099,3733.24,6040.02,5107.0098,3034.8,7010.8799,3561.3401,3737.3101,5824.5898,2896.79,4020.97,3904.76,13039.7002,1901.77,4665.1499,4516.96,12159.04,1157.25,1117.54,8188.8701,2321.8601,2671.0701,1545.45,4637.7402,6156.55,7206.44,2900.22,2031.91,3845.77,1735.23,12383.93,5524.94,7039.96,4274.73,4265.31,10028.62,574.31,3343.9,1637.75
2007/10/16,1626.77,1626.77,2162.48,2700.5601,1464.8,1739.46,2504.16,2593.5,8556.0898,3572.72,2712.45,16358.43,3176.3,2563.5801,4103.7002,7021.6802,2360.1299,2352.6899,7752.9702,3148.22,14113.96,12129.79,6018.95,3143.52,2345.6299,7317.5698,4560.82,6336.7,994.86,2904.1101,1924.26,1480.55,1299.14,1831.89,3560.51,5450.02,1437.6801,1288.33,3697.27,921.15,6523.9102,5102.08,2421.97,2896.45,2743.6799,1895.11,2927.6799,3447.4199,2558.49,1606.86,2908.3401,3168.6699,1199.12,3960.8101,1331.78,4609.5898,3190.8201,7695.9302,3787.6201,6170.54,5263.0698,3110.3899,6840.1001,3487.1201,3710,5953.9399,3011.0701,4003.7,4013.04,13720.1904,1897.73,4651.6201,4555.38,11922.62,1168.45,1146.5,8487.1201,2339.3201,2668.52,1564.42,4524.3101,6177.07,7405.5,2935.76,2046.64,3797.12,1735.07,12420.83,5487.86,6905.04,4198.02,4351.83,9710.05,583.42,3368.7,1633.76
2007/10/17,1707.67,1707.67,2160.75,2730.99,1455.9399,1750.04,2479.4,2675.61,8328.5303,3510.22,2638.52,16013.65,3172.3501,2580.6299,4162.1499,7283.7002,2327.48,2364.5601,7662.3101,3136.5701,14077.48,12102.15,5981.05,3163.8,2358.5901,7286.23,4538.66,6254.26,987.02,2885.21,1892.75,1500.35,1300.08,1783.42,3515.1899,5370.9102,1431.1801,1359.8101,3788.45,904.11,6384.6299,5115.47,2406.73,2879.48,2681.3301,1901.63,2933.72,3453.0601,2551.3701,1599.46,2902.25,3176.05,1194.87,3953.9099,1336.26,4572.3999,3193.74,7922.4502,3738.5901,6111.3999,5330.2798,3046.1001,6753.7402,3355.1599,3698.9299,5848.6401,2950.3401,4067.0901,3929.27,13377.7695,1865.6899,4664.4199,4545.86,11993.4,1170.84,1126.76,8454.4902,2380.03,2645.74,1561.84,4509.23,6058.63,7317.44,2877.13,2013.87,3787.75,1750.11,12599.75,5497.47,7309.75,4173.34,4240.24,9651.22,577.49,3345.74,1622.71
2007/10/18,1821.77,1821.77,2103.45,2670.53,1452.01,1673.47,2394.93,2601.63,7836.0801,3289.26,2423.6899,14843.5,3107.3601,2507.96,4094.8601,7020.1001,2248.8101,2337.75,7360.71,3052.97,12821.47,11580.43,5704.39,3079.6599,2279.1799,7110.5698,4348.45,6004.38,963.82,2850.4099,1847.08,1448.89,1263.56,1779.98,3419.6201,5191.04,1379.3199,1328.5699,3655.46,875.36,6182.98,4974.17,2394.3701,2793.3401,2596.3401,1860.1899,2860.96,3416.8999,2528.0601,1570.12,2853.99,3145.8701,1166.75,3832.6001,1313.34,4363.8599,3145.03,7552.1299,3718.74,5587.0298,5100.3599,2991.28,6695.1699,3182.6899,3604.04,5705.9199,2896.98,4104.3101,3773.71,13318.8203,1851.88,4525.4102,4424.31,11498.2,1135.36,1105.7,8417.3301,2333.78,2564.96,1533.98,4257.75,5857.9,7062.32,2827.34,1994.87,3683.83,1732.4,12449.3,5256.55,6921.01,3981.39,4077.37,9048.66,546.59,3273.2,1616.83
2007/10/19,1878.47,1878.47,2099.6201,2617.22,1445.24,1651.9399,2379.55,2538.63,7851.0098,3339.5901,2474.05,15134.99,3113.05,2482.48,4123.8599,6999.6699,2248.5701,2350.8101,7280.9102,3043.99,13190.93,11764.06,5756.77,3065.0701,2291.6599,7070.52,4339.72,5834.76,962.25,2848.1201,1828.3199,1418.85,1279.22,1770.14,3374.4299,5120.0898,1369.36,1310.51,3650.23,872.73,6229.3301,4929.5,2370.76,2779.25,2621.9099,1848.04,2838.03,3418.46,2513.6699,1545.96,2855.3601,3106,1149.66,3819.4099,1279.36,4377.71,3113.55,7722.3501,3658.0601,5423.1899,5047.27,2974.1699,7067.54,3168.1699,3626.8701,5822.5098,2937.74,4040.5901,3766.9099,13168.7002,1837.17,4601.1802,4411.17,12061.68,1130.92,1105.7,8427.0303,2316.3601,2539.95,1548.17,4220.3198,5845.92,7017.59,2793.93,1994.87,3505.28,1724.77,12401.85,5268.83,7019.3,3953.11,4146.91,9331.15,544.34,3248.82,1613.04
2007/10/22,1806.24,1806.24,2001.36,2624.8301,1409.02,1574.1899,2331.24,2429.36,7371.4702,3164.3601,2305.8301,14240.27,3054.77,2420.5901,4048.0601,6693.6001,2241.6599,2337.73,6965.5601,2962.73,12847.4,11382.35,5484.27,3018.6799,2195.0701,7021.79,4234.2,5670.39,936.29,2742.29,1782.9,1377.11,1249.07,1675.38,3294.6499,4956.0098,1342.77,1281.29,3538.5801,844.41,6040.8301,4810.66,2312.47,2703.29,2601.72,1823.11,2702.6001,3387.9399,2477.0801,1487.98,2781.0801,3045.55,1153.67,3646.8101,1206.15,4098.3999,3018.48,7450.6299,3452.3601,4993.5,4965.8799,2908.6299,6780.3101,3155.4399,3402.1799,5741.5098,2917.0701,3965.77,3741.3201,13092.0303,1866.1899,4493.3501,4388.44,11606.41,1104.71,1054.36,8411.0098,2205.3899,2450.98,1521.91,3991.95,5747.53,6690.4,2715.08,1899.87,3302.34,1715.28,12185.23,5321.06,7227.41,3837.87,3956.8,9242.17,535.82,3154.65,1523.78
2007/10/23,1839.28,1839.28,1997.1899,2599.78,1410.78,1564.02,2333.73,2450.91,7273.4902,3167.3,2338.51,14229.56,2999.27,2418.55,4046.4399,6747.4902,2307.96,2334.02,7100.4902,2959.3401,12642.25,11252.49,5532.45,2982.3999,2139.79,7043.1899,4278.54,5547.56,925.39,2713.9199,1776.34,1377.21,1252.32,1706.8,3301.6201,5035.1602,1339.53,1314.2,3580.53,845.9,6248.1699,4929.14,2267.75,2738.6699,2613.99,1812.84,2730.1201,3349.6399,2489.3799,1493.4301,2762.8899,3036.3201,1161.22,3692.49,1186.24,4091.75,3013.6101,7622.0298,3432.8999,4989.9199,4966.2402,2929.27,6783.7402,3151.54,3331.8101,5846.1001,2974.7,3980.26,3863.8301,12946.4902,1909.1801,4509.8599,4462.84,11585.22,1110.88,1066.21,8394.7695,2230.47,2464.4099,1524.03,4052.2,5685.89,6846.28,2765.86,1900.35,3311.01,1729.67,12197.91,5252.87,6813.14,3757.12,3893.62,9457.29,541.58,3131.76,1509.42
2007/10/24,1751.05,1751.05,1944.88,2524.8501,1377.02,1537.99,2257.62,2448.52,7276.8901,3062.3401,2380.8301,14820.91,2918.5,2355.79,4025.46,7253.4199,2253.0901,2269.3301,6988.8799,2921.8999,13151.23,11416.91,5512.28,2919.6399,2080.0701,6995.9502,4213.06,5293.53,903.85,2667.9199,1712.26,1371.72,1196.27,1620.0601,3253.46,4955.9102,1302.8199,1288.16,3529.1499,816.52,6297.71,4863.09,2207.3101,2719.8101,2521.6001,1783.59,2625.02,3289.02,2435,1465.97,2706.9199,2967.6599,1241.4399,3671.5701,1183.8,3874.1101,3042.6001,7500.4302,3325.8799,5134.9399,4911.3101,2867.45,7217.6099,3037.8899,3179.4299,5928.2402,2960.5601,4072.1101,3930.74,13104.1201,1957.3,4484.3101,4350.8,11780.59,1098.21,1053.05,8359.8301,2161.03,2394.6299,1507.17,4158.77,5769.23,6682.45,2730.4,1900.35,3251.08,1732.7,11972.13,5221.05,6671.83,3701.04,3746.15,9713.28,542.25,3047.18,1462.88
2007/10/25,1607.02,1607.02,1766.78,2334.8601,1278.05,1433.4301,2100.44,2222.89,6841.6299,2848.02,2222.25,14137.11,2723.5801,2152.5,3759.74,6764.27,2067.48,2138.5,6513.96,2730,12592.05,10825.1,5179.98,2699.8601,1889.78,6588.8301,3931.87,4878.15,826.96,2462.6101,1566.53,1304.67,1101.8,1466.55,3088.49,4573.6099,1196.73,1228.02,3442.21,770.67,6128.2202,4609.67,2014.01,2547.4199,2298.21,1669.11,2430.0801,3062.76,2268.71,1391.78,2493.47,2736.48,1157.51,3401.48,1070.72,3487.6299,3000.21,7199.4399,3044.96,4918.6699,4624.8701,2666.04,7048.1699,2744.6001,2879.0701,5781.2402,2841,3949.79,3849.49,12950.0098,1896.79,4266.2002,4103.53,11513.64,1006.92,979.33,8251.7998,1978.53,2295.0901,1425.41,3891.3201,5399.81,6215.77,2501.36,1857.13,3002.17,1644.19,11003.25,5043.11,6094.05,3423.32,3530.87,9161.9,502.44,2944.57,1323
2007/10/26,1612.22,1612.22,1770.77,2198.95,1249.62,1432.42,2046.31,2211.97,6951.3501,2713.51,2196.54,13796.25,2708.1001,2128.4099,3773.3401,6896.21,2006.98,2112.71,6623.8799,2713.7,12570.05,10958.78,5165.53,2650.6399,1823.16,6572.2798,3876.27,4703.16,825.24,2438.0701,1567.5601,1293.6801,1062.95,1500.58,3068.3701,4551.7002,1202.95,1183.21,3393.9299,762.99,6119.3999,4570.2,1981.8101,2527.54,2256.5601,1658.2,2420.47,3070.5701,2263.78,1383.66,2423.95,2692.48,1144.24,3391.4199,1084.8101,3488.6799,3022.1101,6984.4302,3048.8799,4695.8398,4697.6401,2709.22,6517.6899,2810.8301,2835.9099,6020.8101,2930.1101,3892.72,4007.46,13002.2598,1911.21,4259.3799,4052.17,11613.26,1004.82,964.85,8198.3096,1949.3199,2222.5,1404.88,3916.29,5231.59,6092.17,2445.17,1857.13,2947.92,1636.34,10721.51,4705.9,5676.09,3349.12,3653.53,8796.01,492.18,2835.21,1324.31
2007/10/29,1596.4301,1596.4301,1806.23,2204.0601,1275.16,1443.42,2027.94,2224.35,7302.8398,2861.4099,2236.1799,13888.27,2764.8501,2166.6201,3792.1299,6889.27,1999.42,2138.1499,6990.3701,2788.4399,13351.93,11347.76,5313.34,2700.72,1872.22,6665.0498,3929.26,4833.96,821.83,2492.76,1590.6,1296.08,1054.41,1506.29,3127.4399,4650.7402,1227.1,1204.0699,3437.1799,777.35,6131.5898,4715.33,2005.15,2555.79,2300.75,1670.98,2458.96,3064.5,2273.3799,1382.26,2411.3,2698.4399,1070.01,3487.28,1109.53,3570.72,3198.8101,7079.4502,3096.6201,4849.2002,4773.4399,2817.8899,6525.4702,3034.3799,2938.76,6097.1602,2935.98,3841.54,4108.8901,12994.4697,1959.01,4287.0898,4084.05,11668.96,1012.5,984.6,8190.71,1979.2,2220.8799,1426.5601,4083.0901,5279.29,6021.96,2466.47,1956.39,2996.58,1626.04,10914.72,4677.22,5687.73,3313.89,3589.53,8729.02,505.73,2829.89,1332.55
2007/10/30,1649.99,1649.99,1847.91,2234.2,1296.62,1468.17,2111.2,2240.45,7554.0298,2972.0901,2459.5801,14800.19,2813.3601,2236.3601,3928.6399,7230.0898,2084.6399,2213.3201,7006.79,2807.5,13457.6,11707.53,5456.18,2750.75,1922.05,6829.8701,3976.1,4907.13,844.46,2506.5601,1629.9301,1302.15,1071.46,1593.91,3207.53,4750.3599,1246.36,1214.29,3441.8301,803.44,6134.25,4663.69,2043.0699,2618.75,2345.71,1687.62,2522.77,3157.74,2297.1399,1407.9,2463.0901,2753.47,1072.65,3575.0801,1176.79,3782.51,3364.99,7082.3501,3201.3501,5139.48,4840.6001,2842.6899,6734.9902,3021.03,3130.28,6137.1401,2926.0901,3989.02,4162.1401,13180.1797,1963.4,4287.2402,4102.89,11416.79,1040.61,1016.19,8240.5303,2029.38,2280.7,1449.36,4229.4702,5363.24,6131.69,2534.4,2037.61,2987.91,1658.85,11052.89,4755.82,5776.76,3424.13,3671.16,9066.82,512.07,2883.93,1352.02
2007/10/31,1755.03,1755.03,1935.61,2307.96,1355.16,1531.13,2161.12,2353.28,7541.48,3038.47,2426.8999,14738.99,2898.9099,2296.3601,4021.99,7169.9199,2148.54,2263.8501,6982.8999,2894.6499,13338.97,11763.52,5439.3,2841.5801,2028.84,6955.79,4112.06,5109.95,877.71,2604.6799,1696.59,1352.54,1133.77,1663.14,3279.6499,4816.04,1302.35,1242.77,3558.3501,828.64,6236.3599,4791.88,2160.76,2771.8501,2464.51,1764.55,2614.8799,3293.48,2359.3601,1461.49,2588.29,2865.3201,1120.5601,3653.8899,1200.27,3838.3501,3510.8401,7283.9502,3335.7,5287.9199,4956.7202,2950.0701,6784.0498,3064.01,3197.74,6547.3901,3056.3,4041.5901,4230.9502,13275.9404,1947.95,4407.8901,4262.49,11513.29,1070.14,1043.83,8343.4102,2121.26,2384.3799,1489.87,4191.7598,5630.12,6481.02,2626.66,2066.11,3095.77,1687.62,11409.98,4891.28,6018.19,3651.89,3833.18,9224.02,534.27,3010.09,1425.82
2007/11/1,1700.33,1700.33,1838.27,2212.4199,1328.7,1506.47,2079.44,2273.44,7509.4302,2866.3,2516.9099,14736.61,2767.51,2243.5601,3931.27,7614.21,2096.22,2183.3401,6692.2598,2803.23,13356.6,11436.21,5215.82,2743.78,1956.23,6689.02,3992.62,4915.75,853.09,2529.8201,1622.5,1348.3199,1090.71,1578.74,3218.3301,4553.8901,1242.16,1198.15,3462.9099,796.92,6081.6401,4730.95,2052.8,2697.3201,2366.0801,1713.54,2489.1101,3171.5701,2299.47,1402.35,2486.55,2787.3601,1082.25,3566.8101,1156.38,3719.7,3403.03,7037.6401,3159.0601,5022.3398,4785.6602,2855.8501,6372.54,3032.0801,3061.23,6642.2402,3093.54,4054.03,4239.5498,13173.1602,1907.89,4348.5698,4196.38,11131.57,1074.3,1005.66,8331.75,2048.79,2290.21,1449.14,4208.8701,5398.39,6206.12,2494.58,2042.36,2951.22,1656.49,10926.66,4631.97,5697.42,3609.3,3715.08,8935.72,513.87,2881.32,1355.75
2007/11/2,1677.1,1677.1,1786.29,2119.8799,1308.4,1488.78,1978.2,2243.17,7097.0498,2681.3899,2431.1899,14445.87,2689.1101,2214.51,3822.21,7812.5498,2081.4199,2140.1299,6327.7002,2732.8899,12459.84,10719.22,4987.45,2678.8201,1911.9301,6420.21,3903.98,4930.81,851.03,2496.74,1609.65,1361.36,1048.84,1523.58,3121.9199,4309.79,1243.76,1160.92,3328.0701,786.83,5985.8301,4675.48,2003.42,2724.3,2351.3,1658.17,2412.1699,3085.28,2252.05,1380.63,2454.1101,2724.3101,1088.5699,3479.3201,1132.59,3836.3701,3213.0901,6932.1401,3064.54,4741.5498,4664.5298,2814.9299,6079.5498,2859.26,3096.3899,6481.73,3036.3201,3997.72,4108.75,13939.8203,1837.74,4220.73,4101.24,10790.83,1037.67,1004.34,8293.8096,1961.88,2219.79,1438.42,4021.22,5347.69,5972.03,2449.48,1980.14,2790.96,1644.31,10709.93,4521.7,5646.49,3519.72,3659.04,8514.23,506.18,2792.73,1342.21
2007/11/5,1661.6801,1661.6801,1820.33,2142.8,1338.48,1521.73,2000.13,2232.29,6869.3198,2610.46,2244.22,13520,2728.49,2245.9399,3785.72,7191.5898,2100.71,2183.8899,6450.8799,2726.76,12466.04,10256.9,4853.73,2747.02,1968.75,6414.5698,4047.82,5033.23,877.49,2537.71,1650.95,1386.36,1050.42,1553.09,3225.99,4387.8198,1276.3101,1203.66,3362.5801,809.42,5920.48,4689.39,2035.55,2721.4099,2379.55,1689.01,2461.5,3143.4199,2277.53,1394.83,2483.02,2756.05,1102.78,3516.49,1140.61,3857.5,3275.6201,7062.25,3127.6699,4843.1602,4657.8799,2844.05,6102.6299,2913.6699,3105.3301,6153.8799,3006.75,3944.4399,3994.8899,12907.9004,1771,4271.4199,4134.81,10969.92,1047.56,1066.21,8299.8896,1994.74,2273.77,1495.74,3981.6699,5267.67,5935.33,2500.08,2090.81,2846.52,1669.24,10922.32,4477.31,5751.06,3636.88,3796.48,8545.74,522.12,2862.97,1367.98
2007/11/6,1688.63,1688.63,1829.72,2187.0801,1349.41,1507.95,2033.17,2230.8,6875.5,2683.72,2057.78,13060.23,2759.96,2284.55,3781.1899,6628.8799,2116.96,2194.6899,6483.3101,2727.6899,12524.62,10021.74,4741.42,2757.5901,1978.77,6342.0898,4010.79,5027.97,884.8,2581.3899,1669.67,1379.84,1062.49,1586.75,3157.8201,4429.3799,1289.01,1206.95,3384.71,810.27,5860.73,4643.64,2068.48,2714.7,2387.3101,1711.84,2490.8799,3165.9199,2295.21,1408.49,2516.24,2770.9399,1107.7,3511.9399,1144.88,3851.52,3342.28,7051.73,3142.3501,4902.98,4653.9502,2870.8301,5841.7402,2904.1799,3089.1499,6129,3040.1499,4022.55,3984.5901,12926.5898,1756.16,4336.8599,4215.25,11031.06,1062.24,1059.63,8350.2803,2007.22,2329.51,1510.33,3949.5701,5283.59,6069.15,2521.01,2047.11,2873.5,1673.64,10781.2,4443.43,5766.96,3630.66,3970.6,8272.25,518.86,2913.19,1371.76
2007/11/7,1670.4399,1670.4399,1805.33,2188.1899,1354.0601,1505.73,2007.71,2199.84,7122.8198,2672.3401,2134.9299,13190,2750.1201,2263.21,3795.1399,6749.6899,2102.29,2178.78,6362.7598,2724.04,13453.57,10171.4,4828.76,2713.05,1941.51,6385.8301,3909.93,4962.81,878.27,2568.4199,1652.38,1370.21,1052.91,1559.78,3137.02,4423.4902,1275.85,1208.3199,3402.74,805.46,5833.1499,4669.57,2063.04,2721.9399,2356.9399,1710.37,2527.4299,3148.9199,2276.21,1392.72,2507.55,2746.01,1085.63,3507.0601,1137.5601,3764.0901,3230.6299,7115.7798,3127.3101,4899.2598,4720.02,2839.96,5913.5801,2875.5901,3127.3,6176.4399,3006.4199,3960.1699,4111.1499,12562.6904,1720.45,4368.0898,4247.19,11135.39,1071.53,1045.15,8974.71,2016,2330.6101,1504.42,4023.3799,5238.01,6030.05,2476.89,2044.74,2874.86,1684.86,10632.77,4501.56,5724.12,3588.91,3891.22,8350.42,515.6,2921.42,1359.77
2007/11/8,1654.6,1654.6,1743.22,2106.8401,1315.05,1432.54,1937.07,2143.32,6843.25,2511.5601,1977.95,12769.66,2595.9199,2160.7,3621.5,6291.54,2021.72,2110.9199,6008.3398,2604.3301,13608.38,9651.28,4456.82,2622.8101,1987.5699,6134.0498,3731.58,4764.49,866.28,2488.22,1579.49,1332.27,1015.45,1499.42,3040.28,4208.4399,1237.87,1171.25,3269.51,777.38,5584.2998,4544.56,1991.96,2591.7,2271.72,1665.6801,2439.75,3035.4299,2229.74,1359.61,2415.75,2671.8899,1021.76,3389.52,1078.29,3559.48,3040.0601,6847.2798,2975.4299,4554.8901,4521.8799,2698.3999,5679.3701,2664.8999,3024.1899,5927.8398,2877.3301,3842.78,3942.1299,11600.1602,1628.46,4227.0898,4097.92,10839.08,1022.6,1033.3,9578.71,1942.0601,2294.03,1471.37,3715.96,4901.05,5733.29,2365.59,1995.34,2740.01,1672.26,10214.87,4265.54,5317.24,3480.19,3967.02,8184.61,473.87,2897.72,1326.24
2007/11/9,1600.15,1600.15,1757.97,2070.3701,1290.01,1396.45,1939.97,2102.7,6650.7798,2395.52,1922.24,12340.73,2566.71,2138.5601,3615.79,6468,2001.29,2084.8799,5845.8198,2569.1299,12690.39,9051.79,4294.37,2584.04,1995.04,5989.8301,3627.14,4564.12,861.15,2466.8999,1574.67,1309.64,1002.48,1504.37,3076.02,4228.5298,1217.13,1164.64,3202.3999,787.15,5460.52,4392.5,1997.33,2457.74,2294.3,1648.61,2389.96,3001.0801,2205.8601,1359.35,2419.48,2651.9299,1017.19,3319.8701,1059.85,3497.48,2979.22,6617.7798,2975.3899,4517.4399,4477.3599,2679.2,5651.4302,2686.3899,3009.8799,5924.9702,2809.1799,3736.1101,3987.26,11384.5996,1642.54,4142.3301,4059.58,10469.86,990.31,1037.25,9480.5996,1909.8199,2297.5801,1466.63,3612.55,4751.44,5653.55,2360.05,1994.87,2733.11,1671.87,10224.3,4099.62,5118.74,3431.93,3896.04,7898.77,476.1,2920.48,1319.65
2007/11/12,1566.65,1566.65,1720.5601,1969.11,1280.8199,1374.88,1909.74,2066.14,6187.46,2246.0601,1827.97,11806.94,2517,2086.0601,3562.1201,6164.46,1977.17,2032.74,5807.1001,2535.04,11421.46,8806.34,4052.2,2515.3301,1955.0601,5866.77,3494.59,4391.22,874.15,2443.8701,1600.58,1299.75,983.74,1489.48,3011.5,4125.04,1225.91,1162.05,3099.95,789.67,5447.5298,4282.16,2004.58,2359.5601,2320.02,1606.02,2326.74,3006.46,2166.1201,1356.36,2412.54,2592.47,998.44,3221.79,1047.7,3334.55,2971.72,6384.0698,2992.8101,4390.7798,4366.8501,2658.1599,5418.8799,2856.26,2942.3501,6018.8501,2842.8501,3656.8899,3987.3701,11822.2598,1624.1899,4067.1001,3983.54,10138.31,997.34,1000.39,9799.4199,1841.55,2286.3301,1469.7,3412.6399,4620.62,5429.95,2314.78,1990.12,2708.36,1662.04,9917.38,3979.58,5032.56,3306.51,3788.48,7175,469.98,2919.37,1291.3
2007/11/13,1528.99,1528.99,1753.61,1993.77,1310.1899,1394.29,1935.49,2020.07,6003.8901,2295.25,1856.67,11829.95,2509.48,2108.05,3557.6201,6352.6802,1952.6899,2051.6699,5867.1001,2534.1599,10966.07,8723.13,4013,2537.6001,1951.89,5844.6499,3505.29,4477.47,872.3,2446.54,1623.91,1311.1,974.51,1540.5699,2975.73,4157.5498,1227.3101,1150.13,3107.3,794.18,5548.5898,4259.17,2038.25,2378.97,2328.5601,1596.03,2336,3022.95,2157.3201,1351.22,2387.27,2601.73,994.48,3253.8,1069.22,3532.9199,2939.48,6426.0298,3040.8401,4496.6201,4439.1401,2679.1399,5376.8198,2793.4399,2974.76,5889.3701,2823.29,3626.99,3831.22,11823.46,1590.67,4086.3201,3949.38,10312.93,1007.44,1001.71,9615.4404,1865.12,2305.72,1471.73,3426.0801,4628.02,5444.62,2324.36,2019.57,2698.32,1664.19,9761.01,4092.76,5062.23,3329.16,3756.47,7413.99,467.43,2921.13,1323.92
2007/11/14,1608.3,1608.3,1816.6,2063.4399,1338.54,1438.34,1992.66,2075.38,6472.73,2484.72,1958.28,12533,2621.8999,2181.4199,3673.3301,6596.4502,1999.9301,2107.1899,6170.1299,2631.8201,11373.21,9469.28,4339.82,2649.29,2007.03,6057.0698,3677.43,4644.94,890.09,2516.8501,1670.1,1343.73,1000.76,1573.25,3074.4099,4328.1499,1258.8199,1178.45,3237.4299,819.76,5745.6802,4402.8,2101.3701,2473.24,2403.6201,1638.09,2449.0601,3127.73,2215,1381.54,2486.6599,2697.6001,1037.55,3372.74,1102.6899,3686.01,3069.72,6598.2202,3157.6001,4869.3501,4588.6001,2769.28,5784.1001,2895.76,3110.7,6024.79,2879.23,3714.53,3947.9099,12308.8897,1715.9,4228.48,4084.6,10688.42,1028.81,1039.88,9511.6504,1952.16,2357.6599,1504.9301,3632.3601,4944.81,5688.81,2411.13,2088.91,2784.47,1705.04,10000.82,4278.69,5248.32,3424.37,3845.47,7687.08,483.79,2981.73,1369.75
2007/11/15,1638.09,1638.09,1768.34,2022.97,1324.9301,1432.28,1959.84,2055.28,6265.77,2464.3799,1910.15,12249.89,2589.71,2140.5601,3614.0901,6579.2798,1976.84,2069.53,6020.6001,2596.0801,11261.45,9444.87,4362.31,2607.55,1973.88,5942.8701,3622.62,4522.29,877.11,2491.73,1634.48,1335.48,987.97,1531.95,3038.0901,4285.8101,1234.8,1178.52,3192.2,802.69,5649.6001,4334.91,2081.6499,2423.76,2391.3899,1618.53,2407.24,3099.96,2188.26,1361.4399,2479.73,2657.3501,1014.02,3318.96,1082.1801,3547.1399,2972.6599,6457.8198,3070.47,4933.96,4574.3901,2715.2,5658.7798,2860.1299,3082.49,5937.8999,2821.1001,3762.8401,3934.49,12287.8096,1714.64,4222.1602,4092.47,10582.96,1028.38,1039.88,9103.2402,1913.04,2318.8701,1484.03,3525.97,4862.69,5602.52,2386.55,2035.24,2677.86,1690.33,9872.06,4186.85,5094.94,3348.4,3801.63,7442.3,472.77,2910.74,1374.13
2007/11/16,1628.74,1628.74,1763.7,2036.59,1313.29,1447.87,1974.84,2039.99,6289.2202,2438.21,1955.5601,12166.41,2597.5801,2150.3,3589.6599,6547.7998,1965.98,2082.29,5897.46,2591.55,10674,9139.64,4287.57,2611.8201,2015.9,5883.1001,3660.12,4588.14,876.28,2507.48,1651.47,1333.55,1001.54,1521.3101,3016.99,4258.3901,1243.5699,1158.4399,3208.6699,806.32,5611.1401,4381.7,2094.9299,2419.1299,2370.4099,1633.5601,2411.3899,3118.6001,2184.8301,1351.6899,2460.4199,2668.6499,1029.28,3300.46,1080.24,3678.78,3049.3201,6396.52,3106.24,4902.9902,4507.0898,2718,5528.3501,2782.3401,3088.54,5790.29,2765.99,3752.0801,3845.8,12022.1602,1702.15,4234.8799,4143.09,10508.87,1019.21,1033.3,8455.6104,1926.65,2308.75,1477.64,3534.26,4819.21,5633.47,2398.52,2042.36,2638.68,1697.19,9846.29,4207.08,5297.14,3496.68,3873.27,7322.47,461.91,2897.22,1388.05
