date,forestry,agricultural products processing,agricultural comprehensive,feed,fishery,plantation,livestock,animal health,coal mining,other mining,oil mining,mining services,chemical fiber,chemical raw materials,chemical products,petrochemical,plastics,rubber,steel,metal and non-metallic materials,gold,rare metals,industrial metals,general machinery,instrumentation,special equipment,metal products,transportation equipment,Semiconductor,other electronic,components,optical optoelectronics,electronics manufacturing,automotive services,auto parts,automotive vehicles,computer equipment ,communication equipment,white goods,audiovisual equipment,beverage manufacturing,food processing,textile manufacturing,clothing come textiles,packaging and printing,household light industry,papermaking,chemical pharmaceutical,biology products,medical devices,pharmaceutical business,chinese medicine,medical services,electricity,environmental protection,Gas,Water,Harbor,Public Transportation,Air Transportation,Airport,Expressway,Shipping,Railway Transportation,Logistics,Real Estate Development,Park Development,Multi-Finance,Banking,Brokers,Insurance,Trade,General Retail,Professional Retail,Commercial Property Management,Catering,Attractions,Hotels,Tourism,Computer Application,Communication Operations,Cement Manufacturing,Glass Manufacturing,Other Building Materials,Decoration,Motor,Electrical Automation Equipment,Power Equipment,High and Low Voltage Equipment,Aerospace Equipment,Aviation Equipment,Ground Armament,Shipbuilding,Internet Media,Cultural Media,Other Delivery Equipment
2007/10/12,1652.49,1652.49,2165.27,2718.73,1491.42,1803.49,2391.69,2437.53,8427.2598,3637.26,2767.6399,14749.72,3225.02,2618.26,4080.6201,6901.6899,2408.47,2459.8101,7669.77,3143.3799,14879.32,12472.34,6119.46,3220.3501,2468.3301,7334.79,4747.78,6653.81,1019.74,2932.26,1985.39,1494.49,1190.96,1940.0601,3545.8201,5486.3301,1460.12,1325.98,3780.8501,935.21,6527.29,4731.92,2523.48,2920.53,2821.1299,1956.49,2996.0901,3615.51,2653.77,1686.29,2903.5901,3275.71,1241.4301,3958.0601,1367.8199,4755.8198,3313.0801,7745.3999,3857.22,6312.1099,5355.7002,3121.5,7185.5698,3348.03,3893.5801,6389.1001,3113.0901,3972.99,4074.46,13062.46,1970.8,4921.7598,4822.83,12731.42,1220.69,1241.28,8902.3203,2418.3,2803.1599,1582.22,4277.1802,6449.24,7403.86,3038.96,2104.11,3989.16,1798.16,12865.88,5501.65,6898.17,4297.91,4491.73,10839.65,575.27,3534.34,1702.08
2007/10/15,1602.17,1602.17,2191.0901,2706.1201,1502.53,1832.85,2503.42,2517.5,8485.2998,3825.8401,2935.8601,15562.36,3237.02,2626.1499,4149.9902,7175.9302,2357.6201,2394.6799,7922.48,3169.1899,14790.62,13018.28,6403.2,3195.6499,2400.27,7448.8398,4642.34,6586.65,1006.55,2905.8601,1950.83,1481.45,1236.44,1855.34,3593.95,5577.8901,1427.77,1317.54,3782.1799,916.5,6693.02,4849.72,2464.98,2945.24,2789.01,1933.75,2950.1299,3510.0601,2619.4199,1626.8199,2847.04,3176.0701,1207.98,4004.77,1389.3101,4782.2002,3283.8601,7853.77,3821.6699,6389.9502,5231.3701,3075.29,7209.98,3595.9099,3823.28,6086.6201,3000.79,4109.8999,4014.8899,13489.0098,1946.45,4816.1299,4672.71,12506.43,1196,1166.25,8528.1201,2382.6599,2728.4199,1581.8101,4642.5898,6400.36,7554.96,2971.89,2113.61,3896.68,1790.98,12672.18,5686.01,7254.47,4381.9,4383.88,10813.29,581.59,3421.15,1690.34
2007/10/16,1644.85,1644.85,2209.1399,2726.1001,1492.14,1790.5601,2452.79,2504.44,8637.7998,3682.26,2796.5701,15492.72,3259.77,2623.26,4187.3198,7398.6899,2392.3401,2379.6299,8104.6602,3207.0601,14474.89,12525.54,6180.28,3203.4299,2381.0601,7499.1201,4652.59,6525.98,1006.09,2949.28,1953.5699,1497.92,1269.57,1850.5601,3642.1599,5620.6099,1449.1,1321.1801,3813.96,928.56,6677.79,4934.9,2469.8501,2967.9399,2763.1499,1921.64,2967.05,3488.3601,2595.79,1625.75,2941.6299,3211.3799,1241.25,4109.46,1363.04,4727.5801,3273.1899,7840.29,3828.6499,6287.75,5297.6201,3135.28,7050.0698,3578.6699,3810.7,6075.96,3036.1201,4092.6799,4125.0801,13934.54,1942.86,4771.1401,4637.17,12356.75,1188.75,1151.77,8515.3398,2375.28,2707.78,1595.8,4704.6099,6356.93,7596.94,2961.4,2089.39,3841.04,1761.46,12706.9,5736.14,7102.75,4304.98,4403.93,10255.73,598.98,3409.11,1654.84
2007/10/17,1733.3199,1733.3199,2221.23,2786.6001,1493.29,1779.03,2447.55,2589.64,8639,3641.47,2704.4199,15758.97,3251.99,2644.45,4249.3599,7396.4302,2399.9399,2414.5701,7942.8301,3237.1101,14415.04,12486.2,6189.97,3247.95,2413.1201,7578,4634.66,6409.58,1002.75,2960.48,1945.41,1536.83,1270.96,1836.53,3610.75,5539.52,1463.26,1374.98,3851.97,927.2,6572,4991.02,2464.8,2962.75,2765.2,1949.67,2985.3101,3544.3799,2619.74,1626.65,2979.5,3247.8601,1222.11,4073.49,1359.15,4678.1802,3260.6201,8051,3815.6499,6302.3999,5393,3138.3501,7050.9199,3517.5801,3755.6399,6070.7598,3044.8899,4083.8301,4047.6299,14167.8897,1919.75,4757.25,4658.29,12167.19,1192.18,1157.03,8527.8896,2436.25,2695.6699,1602.4,4645.3198,6279.03,7527.68,2962.06,2042.36,3823.38,1767.87,12800.98,5641.02,7517.57,4374,4420.94,10036.5,600.78,3400.41,1653.31
2007/10/18,1841.85,1841.85,2220.4299,2781.95,1504.99,1756.73,2383.85,2579.48,8317.7998,3503.51,2644.4099,14751.18,3245.8899,2616.97,4256.8101,7443.1099,2343.8301,2400.95,7743.0801,3166.29,14013.43,12231.95,6025.82,3200.1599,2359.6499,7468.5698,4565.16,6323.22,993.76,2945.4199,1911.76,1522.14,1247.19,1812.29,3575.46,5417.9702,1438.77,1367.85,3790.5901,910.29,6406.1001,4893.3,2480.8,2903.3,2694.3501,1932.63,2968.73,3545.8301,2618.1299,1614.62,2961.5801,3255.05,1214.84,4027.9099,1363.89,4578.02,3256.3301,7937.3599,3828.75,6095.9702,5331.3398,3084.96,6933.4902,3372.3999,3751.3201,5939.1001,2994.23,4140.52,3943.3899,13577.04,1943.23,4710.73,4603.22,12069.52,1174.73,1138.61,8505.9199,2408.8799,2661.9299,1588.96,4539.2402,6146.29,7431.28,2917.48,2009.12,3730.41,1768.73,12809.58,5534.96,7292.64,4186.91,4281.86,9637.7,581.71,3425.93,1660.28
2007/10/19,1971.25,1971.25,2161.3,2734.99,1486.85,1707.52,2354.74,2467.48,8056.8799,3419.8701,2544.23,14668.14,3223.1899,2569.0801,4252.3701,7253.5498,2304.0801,2405.29,7543.6401,3135.3799,13342.71,12029.6,5909.04,3166.6101,2354.22,7351.2202,4468.3,6134.94,986.95,2935.7,1887.29,1493.83,1249.42,1818.48,3479.1101,5326.1001,1413.39,1376.37,3739.4299,895.21,6401.4702,4870.52,2457.8501,2853.46,2691.3701,1903.6801,2930.3899,3519.1499,2596.1799,1593.96,2935.3601,3224.77,1194.92,3942.28,1330.92,4510.73,3210.73,7878.0298,3781.6799,5741.8701,5203.02,3053.4199,7172.6099,3275.6699,3736.28,6002.3398,3027.0901,4165.3999,3880.1499,13662.8096,1892.85,4698.3101,4525.99,12196.93,1160.82,1130.71,8488.2695,2392.1101,2626.24,1592.9,4359.3198,6028.54,7255.86,2868.05,2018.62,3638.24,1755.8,12796.24,5424.06,7216.52,4078.55,4199.37,9467.72,565.27,3367.18,1656.78
2007/10/22,1929.23,1929.23,2113.3301,2736.1799,1485.0699,1658.0699,2290.53,2395.78,7776.1099,3341.29,2457.98,14150.91,3218.5601,2535.4299,4205.0898,6994.54,2322.0801,2403.74,7231.4902,3067.5,13202.32,11888.84,5761.47,3132.03,2321.96,7275.5698,4371.24,5896.62,966.69,2879.6799,1864.46,1437.58,1228.29,1759.8,3401.95,5195.1401,1393.48,1338.5,3662.3201,878.35,6242.73,4723.81,2416.6399,2803.0901,2657.8999,1882.71,2838.71,3509.6599,2563.8501,1550.87,2891.27,3155.3601,1192.46,3823.6499,1267.91,4356.1099,3146.3,7792.9502,3635.3401,5404.7798,5046.52,3016.3501,7108.73,3275.78,3668.8899,5944.96,3010.72,4051.3501,3826.1899,13587.2598,1882.49,4636.0801,4517.21,12015.82,1136.05,1100.4301,8485.1299,2312.4199,2573.02,1582.99,4179.7002,5927.23,7027.36,2833.6,2004.37,3417.66,1752.27,12829.64,5487.42,7462.11,4019.62,4127.41,9586.26,551.85,3301.69,1619.36
2007/10/23,1907.55,1907.55,2041.49,2700.49,1455.02,1608.97,2261.16,2357.78,7499.0298,3233.1299,2346.01,13642.88,3117.5701,2474.95,4150.1699,6786.21,2341.1299,2403.52,7155.4902,3038.78,12995.32,11625.32,5646.88,3072.46,2249.53,7230.1401,4310.98,5851.34,948.3,2786.6299,1817.09,1420.37,1196.38,1717.12,3363.5901,5096.8301,1374.14,1337.8101,3627.03,859.81,6372.04,4711.12,2360.4299,2794.97,2670.28,1860.9399,2788.6599,3481,2554.1101,1516.4301,2844.0801,3123.1001,1179.3199,3756.9199,1229.34,4169.7002,3085.01,7762.8999,3522.8899,5157.75,5035.98,2969.1201,7076.5098,3218.78,3491.5901,5949.73,3015.53,4017.1899,3895.0901,13490.5303,1909.74,4599.3301,4542.43,11800.2,1130.45,1079.37,8461.1602,2288.8799,2516.3701,1556.63,4063.8601,5861.48,6939.43,2808.95,1942.62,3313.71,1757.78,12475.69,5394.39,7327.58,3906.97,4037.81,9531.26,548.97,3222.98,1549.72
2007/10/24,1842.5699,1842.5699,2038.0601,2641.53,1440.6,1611.48,2244.68,2405.62,7552.2402,3225.55,2446.1899,14086.71,3069.8701,2464.55,4182.5601,7333.5298,2355.76,2382.0701,7220.3599,3019.74,13303.77,11764.14,5654.63,3039.27,2192.99,7229.6201,4380.71,5637.16,935.18,2762.5801,1800.51,1422.58,1191.64,1722.54,3371.9299,5110.46,1361.29,1331.92,3691.5801,852.93,6514.1899,4791.23,2310.21,2790.28,2640.9399,1851.13,2764.71,3415.75,2545.3501,1519.52,2843.6399,3086.1499,1254.73,3781.71,1231.45,4146.4902,3156.3501,7756.21,3490.9299,5305.8599,5048.6001,2987.54,7294.1299,3174,3381.3,6150.73,3071.1001,4140.5098,4041.9299,13516.54,2014.53,4622.9502,4503.41,12083.61,1140.94,1079.37,8449.5996,2251.1599,2500.0901,1559.89,4291.7598,5899.27,6965.99,2819.15,1923.62,3321.55,1760.07,12474.08,5386.79,6984.86,3825.1,3988.33,9941.8,557.42,3183.27,1533.48
2007/10/25,1773.6,1773.6,1951.73,2500.48,1388.98,1552.84,2097.13,2215.73,7231.9702,3092.8899,2350.8301,13762.93,2945.8999,2348.9299,4058.04,7237.8301,2245.5601,2292.0701,6936.3599,2911.5901,13233.23,11552.92,5523.95,2921.53,2083.1399,7133.29,4250.18,5328.2,909.64,2664.48,1709.15,1399.73,1090.98,1613.05,3304.2,4938.0698,1304.29,1289.66,3576.3201,817.89,6397.98,4562.81,2207.55,2728.1799,2505.0701,1805.92,2626.3899,3302.1699,2455.01,1478.66,2705.54,2965.8501,1260.3,3670.48,1181.5601,3829.51,3134.1499,7601.4199,3323.8301,5276.3701,4891.5,2872.8101,7615.0898,3004.8999,3172.3501,6067.54,3025.47,4101.77,3992.8899,13424.9004,2011.21,4523.27,4372.13,12001.69,1093.82,1051.73,8368.5703,2163.9099,2446.6799,1520.9,4115.4502,5836.62,6718.37,2760.94,1900.82,3179.46,1737.23,11984.49,5353.14,6717.08,3713.95,3675.36,9714.1,546.6,3112.87,1454.44
2007/10/26,1664.0601,1664.0601,1847.6801,2287.22,1298.24,1477.54,2024.56,2097.53,7071.3198,2862.1201,2266.1799,13473.87,2787.3799,2196.53,3873.3999,7073.5298,2084.02,2155.8999,6750.2798,2793.77,12984.83,11272.67,5327.59,2743.72,1903.15,6749.8101,3967.53,4836.9,841.69,2491.96,1607.67,1329.4,1038.57,1516.5,3164.5601,4675.0698,1225.58,1248.84,3512.6201,779.12,6238.2798,4433.51,2045.64,2607.0601,2330.04,1704.97,2497.79,3151.6299,2311.26,1407.87,2505.8999,2801.1899,1205.27,3496.1899,1112.9301,3560.8,3087.6499,7246.5801,3117.97,4935.79,4812.2598,2765.1001,7062.2598,2884.9299,2927.6499,6122.4702,2984.3401,4004.1299,4054.8401,13432.2695,1943.1801,4348.0298,4161.09,11749.89,1034.28,987.23,8274.8398,1996.98,2297.5801,1444.59,3958.1599,5455.08,6398.76,2535.65,1900.82,2982.6,1667.38,11102.26,5052.21,6048.8,3445.92,3696.36,9176.48,504.84,2967.2,1354.27
2007/10/29,1665.71,1665.71,1835.79,2255.1699,1295.41,1473.21,1976.28,2122.9,7413.1802,2868.25,2270.47,13392.85,2821.3701,2204.3201,3889.1001,7007.4702,2060.98,2172.6001,7021.9502,2813.0901,13431.01,11482.78,5378.17,2743.1201,1899.28,6810.6602,4021.26,4840.33,842.84,2526.1499,1614.14,1332.98,1015.43,1531.6801,3199.4099,4702.1299,1243.58,1226.52,3503.5,785.74,6306.0298,4483.36,2036.71,2615.95,2321.29,1706.88,2491.23,3151.3501,2321.01,1409.71,2475.4399,2764.6001,1153.71,3526.9199,1125.6899,3607.8799,3257.4299,7176.02,3119.5801,4940.1699,4851.6001,2843.6101,6715.54,3048.8301,2946.0601,6297.7202,3053.96,3911.9099,4247.29,13458.5596,1999.8199,4379.4399,4169.61,11907.46,1030.64,987.23,8252.1396,2032.67,2274.53,1450.27,4124.3799,5408.41,6280.12,2506.01,1959.24,3001.35,1664.27,11044.97,4779.77,5819.21,3428.11,3681.19,8963.57,509.52,2894.27,1354.25
2007/10/30,1669.0699,1669.0699,1869.4,2263.8899,1313.49,1493.4301,1999.12,2167.05,7678.1602,3052.6599,2459.5801,13609.02,2853.45,2260.1399,3978.76,7276.6899,2097.02,2226.1399,7077.0601,2909.6799,13942.42,12171.76,5585.92,2783.6699,1940.52,6910.8101,4016.14,4964.66,848.86,2556.73,1651.24,1337.8199,1034.75,1615.24,3245.1799,4826.7798,1262.71,1228.28,3507.45,808.4,6256.3599,4547.16,2060.55,2672.26,2353.6499,1721.89,2555.02,3186.6299,2338.45,1416.9399,2487.45,2775.6101,1102.5699,3606.53,1182.4,3807.0701,3381.5601,7182.7998,3213.04,5185.4102,4857.02,2871.3301,6893.4102,3089.73,3143.26,6279.8301,2998.05,3992.3701,4209.6602,13537.7305,1986.97,4383.6401,4182.94,11799.62,1049.57,1017.51,8269.7803,2035.59,2296.04,1465.6,4261.8599,5450.55,6230,2546.49,2123.11,2991.77,1664.62,11320.04,4853.22,5849.14,3462.13,3705.83,9362.57,519.62,2904.87,1372.38
2007/10/31,1802.08,1802.08,1976.61,2334.46,1364.38,1548.49,2076.28,2233,7730.1099,3064.79,2565.1299,14506.86,2942.8501,2333.3799,4110.7402,7512.0098,2176.47,2294.73,7162.7598,2933.97,13685.47,12164.76,5605.07,2894.02,2047.0601,7136.3999,4161.37,5173.94,886.88,2628.22,1714.8,1371.77,1072.96,1671.14,3339.04,4912.21,1318.24,1262.16,3592.5701,842.77,6325.7002,4607.98,2188.1899,2807.6599,2494.6799,1785.6801,2653.46,3329.0701,2390.1201,1472.41,2613.3899,2898.6399,1131.03,3733.0601,1224.6,3908.0701,3620.77,7378.4902,3375.8201,5637.52,5029.23,2997.1799,6989.9199,3183.1399,3244.3701,6593.8301,3103.3701,4106.7002,4293.73,13688.7402,2002.87,4478.1602,4312.64,11784.69,1076.13,1060.9399,8377.0703,2132.46,2432.54,1508.02,4323.5698,5726.49,6529.9,2649.83,2089.39,3172.9,1697.89,11580.52,4955.85,6108.87,3668.82,3838.92,9493.27,540.38,3077.42,1439.24
2007/11/1,1775.3,1775.3,1938.88,2337.3401,1369.0699,1570.04,2064.97,2236.72,7804.1001,3031.78,2599.4099,14547.38,2931.45,2343.3999,4122.0601,7768.98,2179.8799,2296.4299,6978.3599,2940.8101,13816.47,12067.2,5481.55,2872.79,2053.99,6980.23,4165.95,5164.91,884.24,2635.9399,1712.88,1400.34,1065.24,1677.4301,3356.0801,4827.29,1308.74,1257.5699,3615.5,835.84,6281.3799,4643.26,2167.03,2794.29,2455.8101,1793.5601,2633.8301,3345.23,2395.6399,1466.54,2601.1799,2910.6001,1130.63,3725.5901,1210.71,3920.27,3562.9199,7298.3101,3323.53,5251.6299,5002.3901,2972.96,6771.52,3171.46,3230.48,6870.0498,3202.29,4130.1401,4325.4702,13660.6904,1973.75,4510.25,4374.26,11591.94,1105.75,1043.83,8400.7197,2132.6699,2394.4099,1505.4399,4291.75,5690.64,6590.84,2626.6,2077.99,3088.29,1693.08,11505.1,4919.13,6020.92,3755.24,3879.75,9263.11,540.79,3019.03,1449.28
2007/11/2,1734.8,1734.8,1855.9,2189.4099,1336.23,1522.9,1957.44,2147.44,7430.0498,2817.05,2559.23,14174.35,2776.8201,2279.24,3978.5701,7961.6401,2134.21,2198.24,6607.25,2819.1699,13213,11319.77,5177.97,2765.8301,1964.73,6688.27,4043.36,5022.71,864.21,2543.21,1648.2,1391.05,1033.31,1574.9301,3257.2,4498.4902,1276.12,1198.14,3456.03,805.3,6119.1299,4551.49,2079.96,2824.99,2409.95,1724.8199,2505.6299,3172.8,2318.4399,1410.24,2538.52,2800.4199,1109.0699,3584.8201,1170.35,4023.01,3388.51,7145.5098,3163.4299,4939.9102,4779.6899,2899.54,6363.7998,3026.8601,3184.1499,6789.3901,3159.9299,4129.9902,4242.71,14217.25,1900.88,4390.8999,4243.23,11200.03,1070.5,1004.34,8362.1299,2041.95,2294.0901,1480.08,4172.0801,5536.24,6168.39,2518.88,2066.11,2912.78,1678.12,11062.58,4694.59,5842.87,3602.71,3810.18,8854.67,520.68,2891.13,1361.62
2007/11/5,1732.02,1732.02,1847.9,2191.6799,1361.12,1549.88,1915.11,2166.03,7180.1899,2748.4299,2437.6201,13250.4,2788.46,2295.74,3942.5801,8022.77,2157.26,2205.4299,6622.8198,2792.1399,12993.9,10799.85,5058.51,2801.8899,1983.3101,6610.4502,4102.63,5048.73,888.39,2571.03,1680.21,1418.1,1018.33,1588.3,3288.0801,4464.6499,1296.89,1216.5699,3442.8301,820.21,6061.8901,4494.9,2076.22,2813.23,2413.5901,1725.12,2506.74,3211.1799,2318.3201,1409.2,2539.0901,2807.98,1142.96,3591.28,1167.0699,3923.26,3346.46,7186.6602,3181.4199,5034.2202,4722.5098,2896.3999,6314.1201,2994.1101,3176.8701,6498.96,3120.29,4033.1699,4143.7598,14043.5,1848.58,4354.3101,4234.78,11142,1061.27,1079.37,8342.1299,2023.74,2302.75,1513.4399,4104.9502,5449.75,6130.18,2531.15,2113.61,2905.3,1682.95,11208.75,4653.5,5895.58,3662.68,3813.69,8755.55,533.87,2908.02,1393.65
2007/11/6,1737.89,1737.89,1860.8199,2223.4099,1369.14,1542.83,1985.62,2188.33,7070.1899,2731.3101,2220.6399,12827.2,2808.5801,2331.46,3887.4399,6996.5898,2167.29,2235.5801,6701.8101,2785.01,12767.15,10509.83,4937.89,2814.5801,2026.92,6554.0698,4122.78,5102.15,899.91,2600.98,1698.29,1434.0601,1036.06,1616.08,3299.76,4506.2998,1313.1,1233.88,3460.3201,829.19,6035.5698,4576.48,2111.71,2811.6699,2429.99,1751.02,2524.3501,3242.3101,2331.6599,1429.36,2559.3,2824.8101,1133.7,3581.29,1166.17,3940.51,3392.03,7209.8301,3197.6299,5019.25,4721.7202,2924.9099,6209.8301,2996.3799,3177.1201,6321.3398,3152.6699,4056.4199,4060.46,13443.6504,1789.8101,4410.3599,4272.09,11224.75,1078.76,1088.59,8387.7695,2036.39,2366.51,1541.12,4017.3301,5460.42,6197.66,2556.01,2110.76,3002.99,1695.29,11132.35,4578.23,5891.98,3690.41,3977.97,8691.44,532.6,2976.44,1403.61
2007/11/7,1733.98,1733.98,1864.11,2223.1899,1386.48,1539.15,1970.33,2110.1,7171.6802,2740.99,2136.53,12687.72,2826.49,2336.6499,3889,6913.0801,2158.0801,2222.3701,6658.1499,2785.8799,13540.24,10359.94,4869.57,2809.53,2000.8,6511.3901,4075.01,5161.97,896.68,2651.8,1697.1899,1415.15,1030.62,1621.0699,3226.27,4512.1899,1310.89,1225.24,3439.0701,829.31,5968.8301,4532.89,2118.6001,2803.1599,2414.6101,1748.64,2563.4399,3241.0701,2339.46,1427.37,2563.6799,2809.3,1133.16,3573.55,1170.12,3924,3406.1299,7173.3198,3189.1499,4989.04,4748.2998,2916.6299,6095.9502,2958.05,3183.4399,6298.3901,3095.28,4077.6201,4121.4399,13165.7598,1784.55,4434.3901,4322,11200.35,1088.06,1076.74,9002.5498,2047.86,2387.55,1542.1801,4032.1899,5418.91,6188.38,2560.06,2089.86,2997.24,1699.47,11010.19,4576.55,5869.34,3674.32,4094.08,8500.66,532.91,2990.31,1385.1
2007/11/8,1724.1899,1724.1899,1829.38,2206.72,1373.28,1519.5,1934.17,2120.34,7166.3901,2653.7,2110.28,12503.35,2764.5701,2298.72,3819.1899,6727.3599,2137.04,2211.05,6380.6299,2744.7,14049.58,10201.98,4831.01,2742.21,2041.01,6405.04,3924.39,5098.72,899.05,2595.4299,1672.79,1400.42,1010.1,1567.7,3183.1201,4441.7798,1295.85,1211.03,3427.3101,811.02,5878.8101,4486.92,2097.22,2791.28,2370.6101,1732.11,2576.0701,3188.26,2306.6399,1402.53,2531.8501,2775.3601,1087.83,3555.22,1145.55,3809.76,3268.4199,7134.6299,3129.5801,4874.5,4711.3101,2838.28,5937.02,2868.6201,3275.23,6220.6001,3042,3974.3301,4118.2998,12413.8096,1712.11,4408.3701,4290.01,11207.88,1075.83,1067.53,9653.2998,2031.37,2384.54,1543.86,3976.6001,5270.72,6061.95,2493.39,2084.64,2858.33,1698.47,10691.94,4542.28,5689.83,3648.96,4021.72,8502.81,517.86,3003.27,1383.08
2007/11/9,1660.75,1660.75,1791.61,2173.8701,1335.11,1452.67,1867.42,2016.09,6876.96,2514.97,1968.85,12190.95,2650.23,2201.8201,3695,6611.6899,2051.52,2132.74,6077.8501,2639.77,13624.28,9637.15,4494.03,2661.6899,2086.7,6172.9502,3791.48,4725.07,882.21,2531.6201,1618.3,1365.54,979.71,1526.98,3139.04,4362.1699,1259.46,1197.55,3313.22,797.88,5649.2998,4265.03,2042.7,2619.5901,2317.9299,1697.86,2494.48,3089.3899,2260.46,1386.36,2466.54,2726.3101,1041.1899,3416.5601,1088.72,3607.8401,3094.95,6893.23,3047.3601,4673.52,4548.6699,2738.05,5857.6401,2744.3899,3086.28,6094.8999,2921.4199,3864.02,4059.71,11724.3496,1676.16,4276.4199,4162.3,10874.18,1034.49,1053.05,9667.3203,1985.01,2358.5,1508.11,3701.8601,4920.89,5883.96,2403.17,2041.89,2789.68,1689.53,10513.31,4270.2,5293.55,3489.75,4008.22,8323.27,491.54,2985.31,1336.39
2007/11/12,1614.49,1614.49,1782.24,2063.3201,1307.78,1400.27,1867,1961.16,6558.5698,2340.3799,1898.02,11185.74,2581.23,2158.0901,3645.3101,6385.4502,2020.77,2086.6101,5947.1299,2588.3301,12406.4,9105.62,4218.3,2578.71,2010.01,6062.1299,3620.11,4542.17,885.74,2503.3799,1620.72,1338.6801,958.1,1508.39,3092.6299,4272.5698,1245.89,1174.77,3200.1799,803.58,5555.7598,4143.92,2055.1001,2444.98,2345.5901,1651.36,2390.8301,3066.48,2213.4199,1383.5601,2472.0801,2673.6101,1028.33,3332.5,1072.8199,3477.4399,3001.78,6650.0601,3045.27,4581.5,4477.2002,2700.9099,5589.9902,2908.47,3044.8401,6121.9399,2874,3698.51,4052.8899,11868.7803,1658.58,4178.5601,4076.36,10486.41,1015.9,1034.62,10044.1504,1915.2,2330.3201,1502.76,3544.0701,4781.74,5653.74,2360.15,1994.87,2758.05,1680.98,10264.72,4090.02,5218.86,3436.94,3938.25,7802.87,489.66,2968.92,1329.27
2007/11/13,1620.65,1620.65,1807.76,2033.75,1327.1899,1421.83,1888.49,1990.52,6415.8701,2368.04,1904.15,11555.98,2597.2,2156.76,3681.75,6588.29,2029.41,2089.3301,6110.2998,2610.6299,11422.8,9207.53,4205.99,2595.8,2010.52,6101.4102,3638.9,4588.54,895.55,2522.05,1653.6899,1352.64,955.76,1543.24,3081.5,4305.3101,1258.71,1187.78,3196.9099,807.82,5711.9102,4163.21,2092.54,2452.48,2371.6201,1654.99,2406.1399,3110.27,2229.3101,1381.61,2461.5701,2669.49,1031.76,3343.03,1102.75,3547.9299,3052.0701,6545.1299,3092.8999,4681.4302,4544.2402,2740.75,5622.4399,2917.5601,3050.99,6174.5898,2972.8999,3733.6599,4086.03,12253.29,1687.9399,4220.4702,4098.17,10612.69,1027.12,1033.3,9913.7598,1899.16,2378.29,1513.63,3552.6299,4843.14,5618.75,2372.59,2039.99,2786.28,1700.89,10214.13,4206.02,5242.9,3400.01,3872.97,7595.96,486.58,3021.12,1351.71
2007/11/14,1611.16,1611.16,1828.88,2078.29,1345.39,1449.36,1930.51,1981.43,6512.21,2498.1899,1988.6801,11835.43,2643.5701,2195.3899,3703.53,6680.1499,2017.29,2113.1499,6190.04,2641.8701,11470.89,9513.78,4365.8,2664.95,2022.62,6094.2598,3687.87,4652.05,895.42,2533.76,1680.92,1367.3,970.44,1586.59,3091.9399,4349.6802,1269.77,1188.24,3259.54,823.64,5770.0098,4264.53,2125.71,2492.3999,2419.3401,1656.8,2464.27,3154.1499,2229.8201,1390.77,2504.71,2711.3101,1043.62,3386.46,1105.23,3708.1699,3127.6899,6628.5801,3180.6699,4911.02,4638.8301,2777.55,5794.8999,2912.75,3135.5,6091.3301,2937,3716.2,3960.72,12330.79,1717.14,4270.1001,4115.26,10805.21,1038.53,1039.88,9692,1961.99,2372.1399,1519.88,3640.51,4970.98,5731.66,2417.73,2089.86,2794.8,1722.29,10044.31,4303.82,5265.2,3443.08,3870.9,7814.46,486.65,2999.15,1378.37
2007/11/15,1669.79,1669.79,1828.8,2084.53,1368.5601,1474.9,1946,2006.44,6518.0801,2615.9199,1943.21,12123.53,2675.73,2212.5701,3723.5601,6689.79,2020.61,2128.9399,6237.79,2680.55,11849.45,9907.24,4567.84,2686.04,2032.2,6147.9199,3742.88,4697.81,895.69,2568.6699,1688.5699,1378.87,974.5,1573.25,3130.0701,4410.71,1272.6899,1199.66,3279.51,822.94,5794.4902,4293.69,2141.95,2508.95,2455.3601,1659.2,2477.8999,3182.51,2242.6201,1391.59,2525.25,2727.1599,1044.72,3415.8401,1115.05,3684.1699,3102.74,6635.2998,3190.47,5095.27,4695.54,2788.7,5867.2798,2956.1299,3146.6201,6111.8501,2917.5801,3812.3601,4027.3401,12587.6201,1769.98,4328.6299,4179.62,10874.3,1056.85,1039.88,9516.0498,1977.59,2376.5,1522.8,3628.8101,5052.01,5805.28,2436.26,2088.91,2810.12,1728.32,10224.56,4366.49,5280.88,3450.55,3913.18,7760.42,490.26,2993.29,1407.81
2007/11/16,1655.58,1655.58,1781.74,2052.3999,1331.62,1463.22,1914.36,1989.47,6357.48,2483.6101,1967.64,11767.54,2642.8701,2179.1101,3644.74,6675.5601,2001,2099.8,5973.8501,2634.3401,10872.77,9357.67,4369.1,2659.3999,2043.58,5996.0098,3708.46,4664.31,885.49,2557.75,1669.9,1370.74,967.7,1529.29,3088.0901,4318.7402,1256.1899,1181.37,3254.51,814.18,5688.1602,4228.32,2133.3799,2444.0901,2397.24,1649.4399,2452.8799,3159.52,2208.0901,1364.97,2512.1799,2696.4299,1052.08,3343.8401,1087.83,3748.73,3088.26,6474.4102,3140.24,5001.7202,4596.4902,2741.79,5607.5801,2835.0601,3111.8201,5947.7402,2845.5,3782.1201,3925.51,12295.79,1738.03,4283.6802,4189.49,10618.4,1028.47,1033.3,9062.7305,1942.53,2344.51,1506.14,3562.73,4886.66,5752.86,2416.95,2042.36,2676.32,1718.95,10008.29,4306.73,5450.34,3551.65,3937.89,7517.86,471.42,2946.81,1415.31
