date,forestry,agricultural products processing,agricultural comprehensive,feed,fishery,plantation,livestock,animal health,coal mining,other mining,oil mining,mining services,chemical fiber,chemical raw materials,chemical products,petrochemical,plastics,rubber,steel,metal and non-metallic materials,gold,rare metals,industrial metals,general machinery,instrumentation,special equipment,metal products,transportation equipment,Semiconductor,other electronic,components,optical optoelectronics,electronics manufacturing,automotive services,auto parts,automotive vehicles,computer equipment ,communication equipment,white goods,audiovisual equipment,beverage manufacturing,food processing,textile manufacturing,clothing come textiles,packaging and printing,household light industry,papermaking,chemical pharmaceutical,biology products,medical devices,pharmaceutical business,chinese medicine,medical services,electricity,environmental protection,Gas,Water,Harbor,Public Transportation,Air Transportation,Airport,Expressway,Shipping,Railway Transportation,Logistics,Real Estate Development,Park Development,Multi-Finance,Banking,Brokers,Insurance,Trade,General Retail,Professional Retail,Commercial Property Management,Catering,Attractions,Hotels,Tourism,Computer Application,Communication Operations,Cement Manufacturing,Glass Manufacturing,Other Building Materials,Decoration,Motor,Electrical Automation Equipment,Power Equipment,High and Low Voltage Equipment,Aerospace Equipment,Aviation Equipment,Ground Armament,Shipbuilding,Internet Media,Cultural Media,Other Delivery Equipment
2007/10/12,1606.2,1606.2,2094.6899,2651.6899,1444.02,1687.49,2568.49,2589.33,8292.4697,3444.5901,2565.1299,15284.28,3141.9399,2565.26,3986.25,6576.3501,2376.3899,2427.6899,7471.4199,3044.77,14004.33,11884.22,5704.74,3159.3401,2451.7,7183.0698,4724.12,6580.88,1002.68,2854.04,1967.36,1467.26,1285.07,1929.15,3412.5901,5329.98,1446.76,1316.6801,3749.46,922.74,6356.0801,5132.3,2472.46,2870.75,2794.9399,1921.8101,2968.49,3559.28,2598,1668.5699,2870.3101,3248.3701,1219.09,3918.8501,1328.05,4683.2202,3279.78,7615.7202,3809.6001,5826.73,5227.5698,3098.4399,6948.52,3211.6299,3818.9099,6309.8398,3098.51,3775.5,4026.53,12296.2598,1961.53,4839.6699,4782.99,12387.93,1194.18,1237.33,8758.1201,2373.72,2774.73,1556.9301,3987.6699,6197.3,7093.34,2985.46,2103.64,3900.86,1724.51,12741.36,5326.31,6615.98,4154.21,4491.73,10559.67,559.89,3503.06,1689.25
2007/10/15,1579.1,1579.1,2166.75,2655.1299,1460.35,1769.1801,2615.39,2630.51,8216.1104,3617.99,2785.8501,15798.6,3110.54,2501.29,3960.95,6730.3599,2275.6001,2359.73,7441.8398,3025.05,14675.43,12462.64,6085.97,3109.9399,2317.6201,7119.4199,4526.38,6334.5,969.73,2810.1299,1910.1,1430.24,1265.08,1839.72,3440.5801,5337.8999,1394.55,1272.92,3717.1899,893.45,6354.4302,4999.07,2390.1599,2851.97,2694.1699,1892.99,2885.79,3452,2552.1399,1617.12,2795.1299,3119.8601,1200,3794.4399,1347.86,4557.6802,3222.28,7465.9102,3734.3,6211.21,5160.2998,3015.71,6854.2002,3329.21,3757.8601,6025.8198,2977.23,3876.4299,3942.99,12983.1299,1924.78,4699.9399,4591.8,12129.44,1181.48,1151.77,8404.4697,2299.3999,2659.51,1533.9399,4213.1899,6278.57,7324.15,2905.47,2075.61,3832.85,1707.18,12426.16,5310.55,6814.45,4102.48,4298.93,10525.97,555.82,3355.5,1657.37
2007/10/16,1542.42,1542.42,2185.5801,2625.8799,1474.6,1776.1,2563.57,2571.94,8229.6201,3614.49,2739.24,15896.77,3159.4399,2564.2,4058.2,6994.8301,2300.24,2328.05,7909.4302,3076.5901,14386.28,12349.48,6024.46,3140.9299,2313.8101,7287.96,4585.63,6456.29,985.17,2863.3899,1904.08,1457.49,1294.13,1783,3538.1299,5521.4502,1389.8101,1283.9,3696.03,909.03,6581.7798,5129.05,2406.3701,2911.8601,2706.27,1873.9399,2878.9099,3342.73,2518.5901,1565.45,2794.25,3108.5901,1189.67,4003.72,1355.26,4561.1602,3255.0901,7683.5498,3744,6032.7998,5118.4199,3042.54,7002.21,3555.28,3764.55,5828.23,2918.3701,3879.78,3940.1001,13383.6602,1902.85,4664.8398,4518.25,12140.72,1143.64,1134.66,8168.3599,2345.6299,2677.98,1550.24,4668.3198,6144.39,7340.68,2901.55,2032.86,3826.83,1690.1,12467.7,5535.88,7046.5,4281.98,4273.31,10069.4,573.93,3354.08,1634.65
2007/10/17,1632.62,1632.62,2209.72,2680.9299,1465.91,1737.01,2489.1,2609.1,8552.7197,3548.4099,2672.27,16226.53,3171.29,2551.0901,4091.47,6987.8701,2343.6699,2370.1499,7733.0601,3112.3899,14099.76,12098.32,5889.7,3148.04,2365.8201,7361.98,4586.18,6346.9,986.3,2909.7,1923.83,1491.1801,1310.43,1812.34,3545.96,5441.9702,1433.25,1302.62,3699.8999,924.23,6502.9702,5079.32,2423.28,2928.5801,2739.8,1895.16,2934.0801,3438.6399,2552.8701,1607.89,2922.6201,3165.97,1209.98,3950.72,1331.77,4599.4199,3215.76,7738.6401,3784.99,6006.4902,5247.73,3116,6778.8799,3454.55,3702.55,5924.6499,3002.6399,3888.6299,3980.3601,13848.6104,1895.78,4647.6299,4562.19,11868.28,1171.9,1145.1899,8229.3203,2350.98,2663.6299,1562.15,4491.7002,6136.01,7312.04,2945.07,2042.36,3771.12,1688.49,12489.66,5475.53,7014.76,4185.9,4358.77,9721.23,583.24,3343.8,1632.92
2007/10/18,1716,1716,2202.9099,2724.8899,1461.27,1739.03,2481.27,2707.25,8256.8096,3456.77,2617.0901,15918.17,3172.0601,2562.8201,4163.21,7262.48,2313.46,2374.72,7671.5801,3095.3999,13987.01,12060.5,5901.42,3155.24,2355.95,7351.04,4543.13,6168.56,976.86,2867.2,1891.6,1500.47,1300.77,1783.42,3500.9099,5351.3301,1424.13,1354.17,3772.74,900.71,6309.79,5121.94,2411.1101,2881.1299,2660.9099,1904.02,2933.25,3446.78,2546.26,1601.01,2900.8501,3170.8,1188.64,3950.5601,1336.47,4576.9502,3219.8701,7920.3198,3761.3101,6069.6299,5329.29,3055.26,6741.0698,3324.1499,3712.3799,5831.6899,2948.2,3978.6699,3911.97,13339.8301,1900.55,4667.4302,4548.2,11998.09,1166.09,1128.08,8220.5703,2380.79,2641.8201,1565.01,4512.21,6072,7279.51,2881.19,1995.34,3686.2,1693.57,12605.58,5491.93,7268.92,4167.47,4267.7,9632.68,576.74,3386.47,1622.44
2007/10/19,1835.92,1835.92,2102.3,2683.8899,1475.74,1688.1,2408.74,2609.29,7913.1499,3318.6101,2474.05,14994.66,3109.8601,2509.5601,4096.9502,7152.1802,2254.1499,2343.78,7368.0801,3037.4199,12902.29,11622.48,5692.45,3090.25,2287.29,7114.5098,4363.17,6107.57,961.06,2845.1299,1860.6,1460.91,1266.78,1782.65,3429.9299,5221.7598,1382.36,1328.48,3667.3501,877.88,6193.4399,5002.29,2403.8701,2818.8601,2607.5801,1867.63,2881.2,3439.28,2520.6899,1569.08,2861.8101,3158.23,1172.86,3858.0601,1313.27,4445.54,3181.6499,7602.1201,3743.48,5533.3999,5108.4199,3000.0901,6776.46,3195.8201,3675.01,5743.5801,2920.9199,3992.2,3801.7,13434.3398,1885.63,4538.23,4441.76,11495.84,1149.78,1105.7,8168.3701,2346.79,2593.3799,1544.58,4291.3101,5896.79,7137.73,2836.96,1995.82,3623.87,1685.04,12500.17,5260.49,6981.88,4015.99,4104.63,9022.08,552.76,3322.44,1621.36
2007/10/22,1852.65,1852.65,2072.6599,2594.3201,1433.59,1629.45,2369.27,2524.34,7681.1899,3280.1101,2457.98,14868.24,3094.3401,2451.74,4041.6201,6856.3599,2209.77,2349.5901,7145.0898,2989.6201,12977.82,11521.15,5608.95,3049.8501,2277.3401,7015.1401,4303.48,5760.67,948.04,2810.51,1807.48,1391.48,1273.41,1756.98,3342.77,5067.2998,1354.65,1301.66,3596.52,866.5,6158.9102,4843.35,2352.0901,2762.22,2597.9199,1840.45,2796.8,3404.6101,2490.53,1540.62,2843,3083.1299,1137.87,3790.0601,1257.08,4303.77,3126.8201,7671.3901,3619.3701,5326,4979.1802,2952.3799,7008.5898,3095.3799,3598.9099,5725.1099,2929.3401,3849.1699,3729.6101,13259.0303,1801.89,4529.6401,4379.53,11777.05,1125.84,1099.12,8170.8599,2289.5601,2525.6899,1540.15,4136.0498,5781.62,6932.84,2788.33,1994.87,3417.58,1669.85,12455.07,5235.43,7118.12,3913.24,4097.09,9273.42,538.28,3241.77,1611.16
2007/10/23,1819.84,1819.84,1996.3199,2623.3301,1432.04,1569.1801,2329.64,2430.23,7337.5601,3183.47,2303.6799,14322.8,3054.54,2401.8101,4015.5701,6638.8701,2227.2,2345.3,6910.5601,2934.1101,12902.99,11306.44,5429.92,2999.46,2191.3899,7032.9502,4233.65,5711,926.83,2722.96,1781.77,1396.8,1246.69,1675.38,3281.55,4952.7798,1343.39,1287.11,3531.02,842.9,6081.2202,4809.92,2306.1499,2706.4299,2603.95,1833.72,2714.1499,3388.6201,2472.77,1488.9399,2787.1399,3033.3999,1155.72,3658.6201,1200.17,4099.9502,3044.3601,7451.8101,3450.8601,4953.8101,4968.3301,2920.4199,6971.7998,3147.4399,3401.47,5742.7202,2927.8301,3773.4399,3743.1001,13269.9199,1864.83,4495.1201,4412.74,11588.35,1110.6,1053.05,8168.7402,2206.3,2478.49,1518.38,3981.1399,5753.83,6672.59,2720.3,1923.62,3230.45,1662.13,12063.48,5277.24,7294.94,3838.1,3952.05,9336,542.83,3171.94,1526.92
2007/10/24,1823.8,1823.8,2002.77,2606.2,1420.91,1561.63,2340.51,2463.47,7321.2998,3215.6201,2335.8301,14328.34,3015.5601,2416.1101,4037.97,6806.7798,2305.4299,2347.3601,7096.98,2945.1599,12610.97,11280.9,5519.26,2980.8201,2129.51,7061.04,4312.15,5575.82,918.48,2705.4199,1779.4399,1384.72,1256.08,1717.2,3310.5,5039.8701,1340.73,1319.53,3590.1101,847.39,6278.3701,4949.16,2272.79,2746.25,2614.45,1827.5,2744.3601,3352.3899,2471.3501,1496.88,2774.0901,3044.1499,1161.6801,3702.46,1197.1899,4143.27,3039.8501,7632.0698,3458.76,4998.98,4999.96,2942.49,6888.52,3152.1001,3354.25,5865.0098,2979.79,3855.8601,3895.04,13160.8203,1926.04,4512.8301,4468.64,11592.38,1109.62,1066.21,8140.04,2237.23,2475.6299,1524.23,4063.7,5715.28,6881.11,2772.58,1923.62,3321.22,1676.78,12228.69,5259.59,6880.69,3786.09,3903.87,9578.37,545.93,3132.34,1512.92
2007/10/25,1740.48,1740.48,1945.4399,2461.9399,1386.5699,1527.4,2223.13,2423.13,7181.5,3053.74,2330.47,14613.62,2901.22,2321.8201,3990.29,7176.6802,2218.6499,2238.25,6871.5801,2854.6101,13160,11296.49,5411.09,2891.6499,2072.1399,7012.0601,4222.3,5289.81,895.23,2631.22,1699.45,1364.63,1187.09,1613.05,3237.79,4925.04,1295.0699,1280.8101,3496.5,810.23,6236.9502,4836.88,2190.6499,2698.26,2488.45,1787.9,2576.8401,3264.1499,2409.6799,1467.0699,2690.53,2949.73,1227.9399,3632.6599,1178.3101,3829.51,3062.5701,7493.1299,3311.2,5143.6499,4889.7402,2858.1499,7244.5,2998.74,3143.29,5884.4702,2954.71,3908.48,3905.8501,13245.2598,1952.9,4457.4199,4315.71,11707.17,1091.24,1051.73,8097.5698,2150.1101,2415.25,1502.8199,4092.4399,5747.3,6671.95,2755.67,1899.87,3179.46,1679.57,11862.74,5221.6,6701.31,3703.77,3623.45,9599.43,539.6,3068.54,1445.63
2007/10/26,1595.28,1595.28,1784.67,2234.73,1279.9399,1439.58,2051.67,2196.86,6756.27,2781.6101,2196,13886.17,2666.55,2112.9299,3711.48,6597.4302,2022.27,2123.8999,6439.02,2653.3601,12484.78,10700.76,5132.19,2658.99,1858.04,6515.02,3853.36,4799.28,816.51,2420.46,1545.45,1288.36,1081.62,1457.88,3051.26,4516.4399,1182.61,1204.35,3427.48,758.85,6032.1899,4538.28,1983.65,2532.28,2261.3501,1655.61,2367.25,3027.3799,2229.54,1373.4,2446.6499,2721.1499,1141.91,3399.8301,1085.11,3432.6299,3007.3701,7047.8301,3035.3601,4795.7798,4619.2002,2673.1201,6827.5601,2699.6899,2842.52,5736.9702,2836.0701,3805.1599,3844.25,13082.1904,1858.71,4201.6401,4045.16,11318.68,992.06,967.49,7964.8398,1926.5,2237.29,1409.48,3826.0601,5253.72,6142.2,2471.92,1899.87,2926.62,1577.62,10928.42,4928.63,5900.84,3316.68,3417.61,9015.9,489.12,2883.87,1307.91
2007/10/29,1619.2,1619.2,1794.21,2158.3899,1246.9301,1451.24,2007.02,2209.69,7042.1001,2727.98,2215.29,13780.04,2726.5701,2129.3301,3784.3401,6905.6201,2010.2,2115.5,6640.3901,2690.6599,12763.31,10978.14,5161.15,2665.1001,1824.96,6553.3301,3895.05,4703.11,823.98,2429.9199,1579,1303.17,1059.46,1518.17,3096.21,4580.0801,1220.42,1185.42,3412.7,764.71,6104.1299,4582.92,1986.95,2545.1699,2238.96,1664.75,2435.0701,3085.8,2256.3,1398.91,2443.1699,2714.6599,1142.39,3417.6299,1098.25,3559.7,3171.97,6986.6699,3059.03,4703.3701,4745.5298,2745.3301,6421.0698,2843.8201,2837.1399,6066.96,2977.04,3760.53,4043.1899,13224.8701,1906.37,4285.1099,4068.63,11642.13,1009.31,971.43,7968.4102,1966.01,2237.4299,1413.55,4005.3501,5278.62,6149.63,2469.05,1876.12,2962.9,1596.63,10833.51,4594.5,5671.79,3377.38,3671.75,8934.01,492.22,2852.06,1330.48
2007/10/30,1599.6,1599.6,1819.66,2202.6699,1278.71,1459.29,2035.29,2221.61,7372.4302,2870.3601,2267.79,13883.75,2773.9299,2162.6499,3795.79,6931.3101,1992.5601,2149.76,6936.4702,2832.3999,13388.15,11614.57,5347.09,2706.71,1843.71,6673.52,3966.09,4853.71,817.88,2481.8999,1594.95,1308.45,1063.35,1515.7,3159.74,4691.6099,1240.59,1202.1,3446.51,783.53,6148.23,4743.5,2011.41,2620.3401,2294.1599,1675.24,2479.8999,3060.97,2270.6299,1380.7,2417.0901,2710.3401,1071.7,3504.1201,1121.8199,3593.1599,3358.8501,7098.9399,3123.75,4846.5898,4817.6099,2830.3799,6522.8799,3048.23,2991.0701,6112.2598,2936.1499,3738.6599,4116.79,13202.5098,1948.65,4277.02,4082.94,11560.73,1015.12,987.23,7935.8901,1989.74,2217.54,1432.9399,4110.3101,5297.64,6091.54,2491.21,1947.85,2939.6,1576.46,11003,4672.16,5694.54,3332.48,3634.03,9068.89,508.55,2836.43,1336.83
2007/10/31,1656.21,1656.21,1864.21,2240.96,1304.23,1479.52,2105.97,2266.27,7643.8999,3009.5801,2542.0901,15105.99,2837.8101,2260.8201,3955.46,7400.2002,2073.6899,2243.45,7010.7798,2807.9099,13475.62,11810.37,5504.49,2776.77,1933.63,6896.9902,4018.13,4990.54,847.2,2518.0601,1649.52,1314.92,1077.15,1619.67,3238.5901,4804.1299,1258.21,1225.13,3496.04,812.08,6150.2798,4696.66,2059.3799,2656.8501,2378.8301,1705.46,2552.76,3198.45,2292.3401,1413.42,2490.3301,2776.48,1072.8,3602.6499,1196.1899,3815.6299,3362.99,7116.5,3215.4299,5434.1499,4896,2871.1799,6814.7002,3069.1399,3174.6101,6203.0098,2954,3895.0901,4229.0801,13405.46,1987.4301,4314.7598,4130.62,11468.47,1035.69,1006.97,8008.3901,2036,2302.6899,1458.64,4287.3701,5433.67,6206.57,2549.13,2037.61,2976.07,1611.14,11121,4814.76,5858.51,3475.68,3735.36,9398.15,516.11,2905.54,1360.79
2007/11/1,1743.98,1743.98,1926.72,2310.03,1349.05,1535.11,2198.06,2340.58,7566.3198,3031.78,2445.6599,14875.38,2898.1499,2294.1599,4019.8101,7503.2202,2142.8999,2274.3601,6927.5098,2889.4199,13485.7,11761.57,5405.91,2842.3301,2038.54,6915.2402,4117.97,5037.31,868.62,2579.8401,1695.1899,1372.03,1136.11,1670.01,3276.53,4805.5098,1301.05,1244.71,3575.6399,831.11,6236.0298,4826.09,2144.9199,2749.05,2433.47,1781.73,2619.55,3296.8999,2349.6101,1457.98,2579.73,2867.3401,1123.52,3659.8999,1201.41,3825.3,3467.8401,7277.8101,3309.0801,5222.1899,4987.9902,2950.47,6759.1602,3065.3501,3169.5801,6553.6099,3125.3201,3894.6101,4210.5801,13420.3496,1957.02,4407.7202,4249.94,11490.85,1078.98,1043.83,8101.9199,2119.1899,2377.4099,1485.61,4192.0498,5618.66,6535.57,2624.94,2065.64,3046.91,1633.8,11402.78,4885.19,5997.05,3725.79,3842,9214.67,536.58,3000.03,1444.25
2007/11/2,1682.67,1682.67,1807.91,2170.1699,1305.59,1471.12,2034.19,2230.02,7360.8198,2787.1599,2432.26,14357.24,2723.01,2204.1001,3877.51,7459.1001,2058.5901,2158.49,6532.0098,2728.1499,13094.97,11167.6,5088.86,2695.78,1919.75,6603.71,3958.12,4839.84,834,2478.02,1595.92,1346.21,1050,1566.99,3198.9299,4479.8398,1224.64,1187.0601,3422.51,782.02,6001.4302,4636.43,2033.45,2703.6101,2317,1701.2,2435.75,3121.8501,2255.8601,1385.53,2459.0701,2739.3999,1071.92,3518.54,1124.39,3623.8101,3336.78,6957.9199,3092.26,4871.2202,4732.1802,2825.4399,6236.0801,2986.22,3010.1599,6518.7002,3041.21,3916.1399,4163.8701,13954.3203,1882.6899,4281.9502,4132.07,10943.6,1056.63,981.97,8058.8101,2021.47,2266.3301,1430.28,4110.6299,5280.54,6093.83,2474.79,2042.36,2876.19,1595.58,10768.86,4536.02,5595.73,3548.69,3696.2,8853.31,503.58,2845.21,1345.81
2007/11/5,1654.98,1654.98,1773.27,2104.7,1308.6801,1483.38,1949.15,2209.38,7022.5601,2651.6399,2432.26,14385.31,2685.5801,2206.45,3801.96,7904.4902,2055.1799,2121.45,6329.3398,2701.6899,12405.26,10579.29,4893.66,2674.52,1900.1,6367.9502,3890.37,4784.91,835.96,2472.8899,1602.26,1354.04,1039.57,1518.6801,3093.3999,4291.7998,1237.16,1158.51,3304.4299,782.06,5955.25,4619.93,1989.45,2688.6899,2331.3601,1663.34,2407.1001,3075.76,2215.6001,1373.76,2435.3701,2719.47,1078.38,3459.3799,1122.8101,3824.9199,3183.8201,6927.23,3050.6101,4763.8198,4652.5298,2811.8799,6025.0098,2861.28,3054.47,6393.7402,3014.97,3808.22,4064.8501,13763.6699,1819.9399,4193.9302,4069.71,10717.52,1029.63,1003.03,8041.2402,1958.05,2209.9199,1427.54,3982.3999,5294.67,5997.44,2448.83,1949.27,2745.07,1592.44,10904.04,4526.63,5589.5,3476.79,3642.23,8462.34,499.2,2782.65,1340.62
2007/11/6,1638.8101,1638.8101,1815.03,2142.02,1333.71,1519.25,1996.49,2213.92,6835.4502,2639.5801,2220.6399,13417.59,2733.54,2251.1299,3774.1799,6938.7002,2112.1699,2185.01,6506.1299,2688.45,12515.81,10185.13,4796.63,2753.5,1983.25,6404.0498,4069.54,4892.35,870.34,2537.03,1655.76,1394.02,1054.26,1556.49,3214.97,4409.9399,1278.29,1200.75,3362.6299,810.63,5888.98,4666.36,2040.99,2699.51,2362.23,1695.09,2448.99,3156.5901,2251.6299,1397.13,2495.5701,2760.26,1098.64,3508.4399,1144.51,3882.8601,3263.29,7077.3501,3146.95,4848.0801,4649.7202,2843.0801,6099.4902,2915.5801,3118.3201,6096.6499,3037.3701,3826.8799,3973.0901,12733.5996,1768.36,4268.4102,4137.71,10914.52,1050.23,1053.05,8057.1802,1999.38,2277.5801,1499.1801,3958.1899,5301.2,5952.49,2499.03,2056.61,2870.48,1619.21,10961.88,4447.68,5807.5,3628.23,3845.31,8596.73,519.17,2857.81,1364.57
2007/11/7,1699.95,1699.95,1844.53,2194.49,1352.5,1509.51,2045.02,2243.76,6979.4199,2713.46,2062.6001,13084.13,2754.8201,2297.0601,3808.05,6584.3901,2125.7,2193.47,6569.4902,2708.8,12810.71,10083.77,4744.53,2766.24,1979.51,6363.21,4035.02,5033.75,878.43,2591.8601,1678.13,1385.9,1060.94,1589.41,3157.77,4446.6299,1292.5699,1207.61,3384.71,813.82,5858.4199,4631.63,2065.46,2697.1299,2385.45,1722.84,2506.0601,3176.21,2286.77,1409.48,2526.1899,2776.21,1122.86,3518.49,1149.42,3853.6399,3347.9299,7053.5298,3171.1299,4932.7598,4662.3901,2876.9299,5873.04,2909.3401,3103.1499,6165.5,3060.01,3930.21,4016.5701,13064.6397,1770.92,4349.0898,4234.09,11024.06,1064.37,1058.3101,8961.5303,2009.14,2352.25,1514.72,3957.24,5290.89,6085.71,2530.7,2049.96,2881.92,1626.88,10834.37,4462.09,5809.7,3618.56,3991.31,8289.65,520.65,2940.02,1374.19
2007/11/8,1664.74,1664.74,1811.63,2192.3999,1329.8101,1504.49,2012.33,2182.95,7089.1499,2621.71,2105.46,12931.32,2737.9199,2248.3601,3773.8601,6715.7002,2071.99,2180.5,6339.4902,2684.1101,13323.44,9973.46,4806.35,2704.9099,1961.71,6343.0698,3900.79,5009.36,868.45,2542.52,1653.6899,1366.55,1047.59,1565.03,3135.4099,4409.8701,1273.17,1199.41,3378.2,805.74,5809.8999,4670.16,2054.8999,2714.4299,2348.29,1709.5,2519.1299,3129.5801,2257.8799,1392.24,2482.51,2733.6799,1083.62,3494.8799,1131.99,3759.8,3231.8101,7101.6001,3117.6399,4847.6802,4696.5601,2822.29,5886.9702,2866.8101,3245.6499,6140.8599,3000.0901,3840.8401,4072.54,12387.75,1712.11,4346.1499,4226.06,11062.24,1071.94,1050.41,9515.79,2010.25,2334.98,1499.03,3975.6499,5212.51,6028.66,2464.76,2046.16,2817.9,1632.01,10641.46,4496.62,5682.68,3606.1,3884.87,8359.23,510.73,2928.26,1361.37
2007/11/9,1627.85,1627.85,1739.0601,2109.27,1301.2,1422.13,1934.68,2123.88,6763.5098,2498.0901,1958.13,12700.85,2566.6201,2146,3590.8601,6159.6401,1989.1801,2094.0601,5935.4199,2553.6299,13537.58,9350.1,4375.59,2609.01,1987.8,6007.3398,3719.31,4663.38,855.81,2453.75,1579.22,1330.67,1010.22,1507.4301,3045.6399,4170.9399,1228.92,1160.04,3241.7,774.63,5536.23,4484.47,1979.46,2555.8401,2230.1001,1655.83,2421.53,3004.4199,2201.48,1360.03,2388.55,2672.3,1021.19,3353.5901,1066.14,3542.6699,3034.97,6822.1001,2978.72,4491.02,4462.1299,2683.1799,5631.2002,2652.02,3019.6599,5881.6602,2859.3201,3711.3999,3898.53,11420.4102,1622.9,4187.1602,4065.17,10678.14,1017.91,1033.3,9506.5195,1942.51,2294,1461.89,3699.6699,4861.9,5687.1,2354.54,1973.97,2701.26,1614.88,10231.14,4211.25,5145.07,3447.44,3843.93,8133.09,468.68,2894.21,1300.89
2007/11/12,1588.55,1588.55,1740.53,2017.24,1262.4399,1362.85,1900.79,2079.86,6441.1001,2303.05,1862.53,11897.87,2502.6399,2108.6299,3548.0901,6153.4199,1965.29,2049.24,5708.1899,2480.3999,12316.4,8704.41,4110.16,2547.8101,1945.2,5864.3398,3570.36,4453.8,846.07,2402.8601,1548.09,1294.67,991.62,1484.41,3037.23,4158.8398,1202.86,1144.99,3135.74,775.92,5399.0298,4293.25,1983.0601,2401.6499,2242.27,1608.01,2347.29,2955.1201,2154.78,1357.66,2395.5601,2603.8,1003.35,3250.0801,1044.3101,3444.5801,2930.5901,6498.3901,2953.9099,4435.1299,4387.5898,2637.1899,5451.3398,2613.1699,2960.3601,5800.9302,2753.3601,3524.8301,3899.1101,11000.0801,1600.37,4073.77,3988.9,10277.52,978.44,1026.72,9312.4902,1880.12,2257.6101,1443.2,3517.28,4642.92,5608.27,2317,1971.12,2655.88,1616.68,10055.82,3990.33,4970.61,3360.82,3840.85,7648.23,472.26,2877.67,1306.98
2007/11/13,1581.35,1581.35,1739.13,1976.98,1294.15,1389.13,1924.57,2082.82,6255.6099,2291.6799,1858.37,11938.77,2533.29,2100.26,3590.3201,6230.8501,1976.63,2050.74,5809.6802,2521.0801,11120.89,8919.45,4081.04,2529.8601,1965.03,5940.9902,3546.14,4463.51,872,2419.3201,1616.62,1309.14,986.81,1502.99,3026.29,4159.6802,1233.75,1163.45,3123.6299,791.67,5482.2798,4278.81,2022.11,2392.5801,2327.77,1618.1,2348.21,3032.1599,2157.3301,1357.0699,2417.0701,2603.1899,1003.46,3250.23,1058.98,3418.4099,3007.7,6387.0498,3027.1101,4444.21,4411.8501,2674.5701,5475.1201,2863.74,2980.45,6054.4902,2878.28,3544.78,4036.1799,11910.5801,1648.67,4079.4099,3993.53,10122.61,992.12,1010.92,9850.4004,1861.96,2305.26,1474.0601,3436.5,4732.84,5470.41,2338.02,2028.11,2708.73,1613.98,10043.99,4010.73,5109.44,3337.11,3796.09,7234.2,472.64,2944.15,1303.52
2007/11/14,1560.6801,1560.6801,1768.45,2014.23,1319.1,1418.4301,1943.84,2042.33,6064.21,2344.8799,1892.9301,11992.3,2538.3401,2119.03,3594.8899,6503.3901,1953.4,2068.46,5977.5,2529.9399,10855.06,8898.23,4082.34,2563.1299,1985.52,5919.77,3547.36,4522.77,871.51,2451.6799,1639.84,1328.8199,984.09,1546.23,3016.5601,4231.9902,1236.77,1161.5,3139.5601,801.32,5584.5601,4290.77,2053.8501,2404.98,2351.8,1608.1899,2372.76,3049.1101,2166.1699,1355.83,2414.75,2628.9099,1013.89,3292.3401,1085.59,3550.3,2976.8,6493.9702,3079.54,4637.6401,4497.9702,2716.5801,5519.23,2835.0601,3005.22,5929.6899,2859.6599,3517.4199,3883.78,12057.6504,1639.34,4136.7998,4002.33,10410.63,1013.15,1006.97,9576.8896,1890.49,2315.97,1484.4399,3503.9099,4666.74,5516.43,2350.12,2039.99,2732.99,1618.64,9890.58,4128.96,5145.37,3348.19,3765.68,7519.11,472.51,2941.69,1335.78
2007/11/15,1608.71,1608.71,1813.51,2064.0701,1335.23,1439.79,2000.77,2054.03,6401.54,2482.6899,1931.49,12544.18,2626.0601,2181.9099,3667.01,6525.5601,1986.41,2091.6399,6148.8398,2605.4299,11439.09,9505.12,4341.74,2649.05,2016.76,6051.5898,3684.39,4625.34,879.65,2506.49,1665.78,1352,1000.34,1573.08,3069.6201,4316.2402,1260.25,1179.21,3235.0801,818.4,5746.0698,4405.4,2091.28,2474.5901,2390.5801,1639.1899,2447.1799,3127.8899,2201.4399,1373.0601,2487.0901,2689.28,1038.64,3357.3999,1102.78,3677.73,3066.47,6580.9102,3147.5801,4823.2002,4584.5,2767.73,5733.6602,2893.71,3028.49,6003.8198,2872.9199,3654.3799,3922.5801,12234.6904,1692.52,4229.4702,4070.37,10695.26,1029.21,1006.97,9460.5195,1950,2357.99,1506.6899,3628.6201,4947.96,5675.38,2411.87,2088.91,2772.42,1651.1,9972.38,4281.12,5218.38,3428.61,3847.11,7643.93,482.01,2981.13,1367.53
2007/11/16,1618.9,1618.9,1745.86,2015.62,1315.52,1418.62,1939.77,2025.55,6119.4702,2391.98,1884.46,12025.42,2574.3301,2125.5701,3567.0801,6362.2402,1950.23,2047.86,5913.1499,2542.4399,10726.03,9181.29,4243.99,2588.3799,2002.6801,5894.79,3564.47,4547.79,861.22,2459.47,1622.3101,1346.22,985.74,1526.62,3022.75,4238.6401,1221.4399,1163.67,3171.5,796.14,5596.2402,4308.57,2064.1699,2394.3201,2357.52,1612.48,2377.97,3072.4299,2147.1699,1354.09,2456.28,2637.53,1006.54,3271.8601,1068.8,3468.9099,2916.6001,6404.5698,3026.73,4814.1699,4546.02,2694.97,5515.9302,2826.3701,3016.3501,5851.4199,2787.98,3628.1599,3872.3899,11973.6699,1688.52,4165.9199,4041.51,10391.08,1016.78,1026.72,9032.8203,1908.83,2291.6201,1475.6,3493.99,4811.1,5602.87,2364.98,2005.79,2624.62,1645.9,9851.51,4129.55,5190.61,3401.33,3827.84,7341.03,466.15,2874.86,1368.78
